date,ron95,ron97,diesel,ron95_budi95,USD,index,state,division,Rate,fuel_pressure,inflation_pressure,fx_pressure,policy_pressure,raw_cfpi,cfpi,cfpi_trend,risk_flag
2017-07-01,1.89,2.15,1.84,1.89,4.294,118.679499829656,Kelantan,overall,3.0,,,,0,,,,
2017-07-01,1.89,2.15,1.84,1.89,4.294,118.0,Kedah,overall,3.0,,,,0,,,,
2017-07-01,1.89,2.15,1.84,1.89,4.294,122.1,Johor,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,117.7,W.P. Labuan,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,120.1,W.P. Kuala Lumpur,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,116.6,Terengganu,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,121.8,Selangor,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,116.0,Sarawak,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,114.3,Sabah,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,121.1,Pulau Pinang,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,118.7,W.P. Putrajaya,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,116.1,Perak,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,118.1,Pahang,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,120.3,Negeri Sembilan,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,119.6,Melaka,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,119.675361312459,Kelantan,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,119.1,Kedah,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,123.3,Johor,overall,3.0,,,,0,,,,
2017-08-01,2.03,2.28,1.99,2.03,4.2775,115.3,Perlis,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,119.2,W.P. Putrajaya,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,118.1,W.P. Labuan,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,120.4,W.P. Kuala Lumpur,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,116.8,Terengganu,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,122.2,Selangor,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,116.4,Sarawak,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,114.8,Sabah,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,121.5,Pulau Pinang,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,115.9,Perlis,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,118.3,Pahang,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,120.8,Negeri Sembilan,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,120.1,Melaka,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,119.779673955224,Kelantan,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,119.5,Kedah,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,123.7,Johor,overall,3.0,,,,0,,,,
2017-09-01,2.16,2.44,2.04,2.16,4.2695,116.5,Perak,overall,3.0,,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,114.4,Sabah,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,119.1,W.P. Putrajaya,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,118.0,W.P. Labuan,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,120.4,W.P. Kuala Lumpur,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,116.7,Terengganu,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,116.4,Sarawak,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,121.4,Pulau Pinang,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,122.1,Selangor,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,116.4,Perak,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,118.3,Pahang,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,120.6,Negeri Sembilan,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,115.2,Perlis,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,119.8,Melaka,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,119.608252634653,Kelantan,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,119.2,Kedah,overall,3.0,0.13765508886961808,,,0,,,,
2017-10-01,2.16,2.46,2.12,2.16,4.2275,123.5,Johor,overall,3.0,0.13765508886961808,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,118.4,W.P. Labuan,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,120.8,W.P. Kuala Lumpur,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,117.5,Terengganu,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,123.1,Selangor,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,117.1,Sarawak,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,115.1,Sabah,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,122.0,Pulau Pinang,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,119.6,W.P. Putrajaya,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,117.1,Perak,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,118.9,Pahang,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,121.5,Negeri Sembilan,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,120.7,Melaka,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,120.265881825114,Kelantan,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,119.9,Kedah,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,124.3,Johor,overall,3.0,0.1995554133323755,,,0,,,,
2017-11-01,2.2,2.5,2.13,2.2,4.2335,115.9,Perlis,overall,3.0,0.1995554133323755,,,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,119.8,W.P. Putrajaya,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,118.3,W.P. Labuan,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,120.9,W.P. Kuala Lumpur,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,117.8,Terengganu,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,123.3,Selangor,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,117.1,Sarawak,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,115.2,Sabah,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,122.1,Pulau Pinang,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,116.1,Perlis,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,119.2,Pahang,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,121.7,Negeri Sembilan,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,121.0,Melaka,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,120.49999380597,Kelantan,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,120.0,Kedah,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,124.5,Johor,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2017-12-01,2.3,2.58,2.25,2.3,4.087,117.3,Perak,overall,3.0,0.4690974477788535,,-1.631538205736701,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,115.7,Sabah,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,118.5,W.P. Labuan,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,121.5,W.P. Kuala Lumpur,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,118.2,Terengganu,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,123.6,Selangor,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,117.3,Sarawak,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,122.5,Pulau Pinang,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,119.8,W.P. Putrajaya,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,117.6,Perak,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,124.9,Johor,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,114.3,Kedah,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,120.872199865293,Kelantan,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,116.1,Perlis,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,122.0,Negeri Sembilan,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,119.5,Pahang,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-01-01,2.26,2.53,2.26,2.26,4.062,121.3,Melaka,overall,3.0,-1.3633547117622544,,-1.127381991614233,0,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,120.2,W.P. Putrajaya,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,118.1,W.P. Labuan,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,121.7,W.P. Kuala Lumpur,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,118.1,Terengganu,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,123.8,Selangor,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,115.6,Sabah,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,122.5,Pulau Pinang,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,117.4,Sarawak,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,117.6,Perak,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,119.3,Pahang,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,122.2,Negeri Sembilan,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,121.5,Melaka,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,120.780835657686,Kelantan,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,114.5,Kedah,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,125.0,Johor,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-02-01,2.31,2.58,2.34,2.31,3.8945,116.0,Perlis,overall,3.25,0.08653843114441022,,-1.703215831225777,1,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,120.0,W.P. Putrajaya,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,118.1,W.P. Labuan,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,121.4,W.P. Kuala Lumpur,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,117.4,Terengganu,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,123.4,Selangor,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,117.2,Sarawak,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,115.3,Sabah,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,122.3,Pulau Pinang,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,115.3,Perlis,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,118.9,Pahang,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,121.7,Negeri Sembilan,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,121.0,Melaka,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,120.194126695721,Kelantan,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,113.9,Kedah,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,124.4,Johor,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-03-01,2.2,2.47,2.18,2.2,3.9305,117.1,Perak,overall,3.25,-1.7108202592479491,,-0.02501742070416355,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,119.7,W.P. Putrajaya,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,118.0,W.P. Labuan,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,121.8,W.P. Kuala Lumpur,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,117.1,Terengganu,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,123.3,Selangor,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,117.1,Sarawak,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,115.2,Sabah,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,122.3,Pulau Pinang,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,117.0,Perak,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,118.8,Pahang,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,121.6,Negeri Sembilan,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,120.8,Melaka,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,120.00085118859,Kelantan,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,119.8,Kedah,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,124.4,Johor,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-04-01,2.2,2.47,2.18,2.2,3.862,115.3,Perlis,overall,3.25,-0.10256809162008976,,-0.2645519169737071,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,115.0,Sabah,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,119.8,W.P. Putrajaya,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,117.7,W.P. Labuan,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,122.2,W.P. Kuala Lumpur,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,117.3,Terengganu,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,123.7,Selangor,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,117.2,Sarawak,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,122.3,Pulau Pinang,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,120.9,Melaka,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,117.3,Perak,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,119.0,Pahang,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,121.7,Negeri Sembilan,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,115.3,Perlis,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,120.400869175911,Kelantan,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,119.8,Kedah,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-05-01,2.2,2.47,2.18,2.2,3.9195,124.7,Johor,overall,3.25,-0.034004633849419666,,1.6900721194879411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,117.6,W.P. Putrajaya,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,117.2,W.P. Labuan,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,120.3,W.P. Kuala Lumpur,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,116.1,Terengganu,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,122.0,Selangor,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,115.7,Sarawak,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,113.9,Sabah,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,120.5,Pulau Pinang,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,114.2,Perlis,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,115.7,Perak,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,117.8,Pahang,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,120.6,Negeri Sembilan,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,118.9,Melaka,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,119.391012337559,Kelantan,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,118.5,Kedah,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-06-01,2.2,2.47,2.18,2.2,3.9835,123.1,Johor,overall,3.25,0.2508394539864767,,1.263270988541411,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,117.8,W.P. Putrajaya,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,117.5,W.P. Labuan,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,120.4,W.P. Kuala Lumpur,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,116.2,Terengganu,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,122.2,Selangor,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,115.8,Sarawak,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,114.0,Sabah,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,120.9,Pulau Pinang,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,116.0,Perak,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,118.0,Pahang,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,120.8,Negeri Sembilan,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,119.2,Melaka,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,119.523340816165,Kelantan,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,118.5,Kedah,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,123.3,Johor,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-07-01,2.2,2.5,2.18,2.2,4.0385,114.3,Perlis,overall,3.25,0.2616404929750308,,1.3441319808599737,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,114.5,Perlis,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,117.8,W.P. Putrajaya,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,117.2,W.P. Labuan,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,120.7,W.P. Kuala Lumpur,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,116.2,Terengganu,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,122.4,Selangor,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,116.0,Sarawak,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,114.3,Sabah,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,118.1,Pahang,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,116.0,Perak,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,121.0,Negeri Sembilan,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
2018-08-01,2.2,2.54,2.18,2.2,4.0655,119.3,Melaka,overall,3.25,0.5117234743256671,,0.8928212360922975,0,,,,
